#,METID,METNAME,UNCONSTRAINED,MIRIAM,COMPOSITION,InChI,COMPARTMENT,REPLACEMENT ID,KEEG-ENTRY,,,,,,,,,,,
,Riboflavin[c],Riboflavin,,obo.chebi:CHEBI:17015,C17H20N4O6,"1/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m1/s1/f/h20H",c,m1070,C00255,,,,,,,,,,,
,FAD[c],FAD,,obo.chebi:CHEBI:16238,C27H33N9O15P2,"1/C27H33N9O15P2/c1-10-3-12-13(4-11(10)2)35(24-18(32-12)25(42)34-27(43)33-24)5-14(37)19(39)15(38)6-48-52(44,45)51-53(46,47)49-7-16-20(40)21(41)26(50-16)36-9-31-17-22(28)29-8-30-23(17)36/h3-4,8-9,14-16,19-21,26,37-41H,5-7H2,1-2H3,(H,44,45)(H,46,47)(H2,28,29,30)(H,34,42,43)/t14-,15+,16+,19-,20+,21+,26+/m0/s1/f/h34,44,46H,28H2",c,m1071,C00016,,,,,,,,,,,
,3-Dehydrosphinganine(C18:1)[c],3-Dehydrosphinganine(C18:1),,,,,c,m1072,,,,,,,,,,,,
,3-Dehydrosphinganine(C20:1)[c],3-Dehydrosphinganine(C20:1),,,,,c,m1073,,,,,,,,,,,,
,N-Acylsphingosine[c],N-Acylsphingosine,,obo.chebi:CHEBI:17761,C19H36NO3R,,c,m1074,C00195,,,,,,,,,,,
,Glucosylceramide[c],Glucosylceramide,,obo.chebi:CHEBI:18368,C25H46NO8R,,c,m1075,C01190,,,,,,,,,,,
,Sphingomyelin[c],Sphingomyelin,,obo.chebi:CHEBI:17636,C24H49N2O6PR,,c,m1076,C00550,,,,,,,,,,,
,Sphingosine[c],Sphingosine,,obo.chebi:CHEBI:16393,C18H37NO2,,c,m1077,C00319,,,,,,,,,,,
,Sphingosine 1-phosphate[c],Sphingosine 1-phosphate,,obo.chebi:CHEBI:37550,C18H38NO5P,,c,m1078,C06124,,,,,,,,,,,
,Hexadecenal[c],Hexadecenal,,pubchem.compound:8380,C16H30O,,c,m1079,C06123,,,,,,,,,,,
,Ceramide 1-phosphate[c],Ceramide 1-phosphate,,obo.chebi:CHEBI:16197,C19H37NO6PR,,c,m1080,C02960,,,,,,,,,,,
,Acyl-CoA[c],Acyl-CoA,,obo.chebi:CHEBI:17984,C22H35N7O17P3SR,,c,m1081,C00040,,,,,,,,,,,
,Sphingosyl-phosphocholine[c],Sphingosyl-phosphocholine,,obo.chebi:CHEBI:52897,C23H50N2O5P,,c,m1082,C03640,,,,,,,,,,,
,Sphinganine[c],Sphinganine,,obo.chebi:CHEBI:16566,C18H39NO2,,c,m1083,C00836,,,,,,,,,,,
,Sphinganine 1-phosphate[c],Sphinganine 1-phosphate,,obo.chebi:CHEBI:16893,C18H40NO5P,,c,m1084,C01120,,,,,,,,,,,
,NADP(+)[c],NADP(+),,,,,c,m1085,,,,,,,,,,,,
,Sphinganine(C18:1)[c],Sphinganine(C18:1),,,,,c,m1086,,,,,,,,,,,,
,Sphinganine(C20:1)[c],Sphinganine(C20:1),,,,,c,m1087,,,,,,,,,,,,
,3-Dehydrosphinganine[c],3-Dehydrosphinganine,,obo.chebi:CHEBI:17862,C18H37NO2,"1/C18H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17,20H,2-16,19H2,1H3/t17-/m0/s1",c,m1088,C02934,,,,,,,,,,,
,Sphinganine(C18:1) 1-phosphate[c],Sphinganine(C18:1) 1-phosphate,,,,,c,m1089,,,,,,,,,,,,
,Dihydroceramide(C20:C24)[c],Dihydroceramide(C20:C24),,,,,c,m1090,,,,,,,,,,,,
,Dihydroceramide[c],Dihydroceramide,,obo.chebi:CHEBI:31488,C19H38NO3R,,c,m1091,C12126,,,,,,,,,,,
,Dihydroceramide(C20:C26)[c],Dihydroceramide(C20:C26),,,,,c,m1092,,,,,,,,,,,,
,Fatty acid[r],Fatty acid,,obo.chebi:CHEBI:35366,CHO2R,,r,m1093,C00162,,,,,,,,,,,
,Sphinganine[r],Sphinganine,,obo.chebi:CHEBI:16566,C18H39NO2,,r,m1094,C00836,,,,,,,,,,,
,Dihydroceramide[r],Dihydroceramide,,obo.chebi:CHEBI:31488,C19H38NO3R,,r,m1095,C12126,,,,,,,,,,,
,Dihydroceramide(C18:C24)[c],Dihydroceramide(C18:C24),,,,,c,m1096,,,,,,,,,,,,
,Dihydroceramide(C18:C26)[c],Dihydroceramide(C18:C26),,,,,c,m1097,,,,,,,,,,,,
,Sphinganine 1-phosphate[r],Sphinganine 1-phosphate,,obo.chebi:CHEBI:16893,C18H40NO5P,,r,m1098,C01120,,,,,,,,,,,
,Phytosphingosine[c],Phytosphingosine,,obo.chebi:CHEBI:46961,C18H39NO3,"1/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h16-18,20-22H,2-15,19H2,1H3/t16-,17+,18-/m0/s1",c,m1099,C12144,,,,,,,,,,,
,Sphinganine(C20:1) 1-phosphate[c],Sphinganine(C20:1) 1-phosphate,,,,,c,m1100,,,,,,,,,,,,
,Phytosphingosine(C18:1)[c],Phytosphingosine(C18:1),,,,,c,m1101,,,,,,,,,,,,
,Phytosphingosine(C20:1)[c],Phytosphingosine(C20:1),,,,,c,m1102,,,,,,,,,,,,
,Phytosphingosine(C20:1) 1-phosphate[c],Phytosphingosine(C20:1) 1-phosphate,,,,,c,m1103,,,,,,,,,,,,
,Phytosphingosine(C18:1) 1-phosphate[c],Phytosphingosine(C18:1) 1-phosphate,,,,,c,m1104,,,,,,,,,,,,
,Phytoceramide(C18:C24)[c],Phytoceramide(C18:C24),,,,,c,m1105,,,,,,,,,,,,
,Phytoceramide(C18:C26)[c],Phytoceramide(C18:C26),,,,,c,m1106,,,,,,,,,,,,
,Phytoceramide(C20:C24)[c],Phytoceramide(C20:C24),,,,,c,m1107,,,,,,,,,,,,
,Phytoceramide(C20:C26)[c],Phytoceramide(C20:C26),,,,,c,m1108,,,,,,,,,,,,
,Octadecenal[c],Octadecenal,,,,,c,m1109,,,,,,,,,,,,
,Octadecanal[c],Octadecanal,,obo.chebi:CHEBI:17034,C18H36O,,c,m1110,C01838,,,,,,,,,,,
,Presqualene diphosphate[c],Presqualene diphosphate,,obo.chebi:CHEBI:15442,C30H52O7P2,,c,m1111,C03428,,,,,,,,,,,
,"Cholesta-5,7-dien-3beta-ol[c]","Cholesta-5,7-dien-3beta-ol",,obo.chebi:CHEBI:17759,C27H44O,,c,m1112,C01164,,,,,,,,,,,
,Cholesterol[c],Cholesterol,,obo.chebi:CHEBI:16113,C27H46O,,c,m1113,C00187,,,,,,,,,,,
,Cholesterol ester[c],Cholesterol ester,,obo.chebi:CHEBI:17002,C28H45O2R,,c,m1114,C02530,,,,,,,,,,,
,Zymosterol[c],Zymosterol,,obo.chebi:CHEBI:18252,C27H44O,"1/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,19-21,23-24,28H,6,8-17H2,1-5H3/t19-,20+,21+,23-,24+,26+,27-/m1/s1",c,m1115,C05437,,,,,,,,,,,
,Zymosterol ester[c],Zymosterol ester,,,,,c,m1116,,,,,,,,,,,,
,Ergosterol[c],Ergosterol,,obo.chebi:CHEBI:16933,C28H44O,"1/C28H44O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h7-10,18-20,22,24-26,29H,11-17H2,1-6H3/b8-7+/t19-,20+,22-,24+,25-,26-,27-,28+/m0/s1",c,m1117,C01694,,,,,,,,,,,
,Ergosterol ester[c],Ergosterol ester,,,,,c,m1118,,,,,,,,,,,,
,Episterol[c],Episterol,,obo.chebi:CHEBI:50586,C28H46O,,c,m1119,C15777,,,,,,,,,,,
,Episterol ester[c],Episterol ester,,,,,c,m1120,,,,,,,,,,,,
,Fecosterol[c],Fecosterol,,obo.chebi:CHEBI:17038,C28H46O,"1/C28H46O/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-17-22(29)13-15-27(21,5)26(23)14-16-28(24,25)6/h18,20-22,24-25,29H,3,7-17H2,1-2,4-6H3/t20-,21+,22+,24-,25+,27+,28-/m1/s1",c,m1121,C04525,,,,,,,,,,,
,Fecosterol ester[c],Fecosterol ester,,,,,c,m1122,,,,,,,,,,,,
,Lanosterol[c],Lanosterol,,obo.chebi:CHEBI:16521,C30H50O,"1/C30H50O/c1-20(2)10-9-11-21(3)22-14-18-30(8)24-12-13-25-27(4,5)26(31)16-17-28(25,6)23(24)15-19-29(22,30)7/h10,21-22,25-26,31H,9,11-19H2,1-8H3/t21-,22-,25+,26+,28-,29-,30+/m1/s1",c,m1123,C01724,,,,,,,,,,,
,Lanosterol ester[c],Lanosterol ester,,,,,c,m1124,,,,,,,,,,,,
,"(S)-2,3-Epoxysqualene[c]","(S)-2,3-Epoxysqualene",,obo.chebi:CHEBI:15441,C30H50O,"1/C30H50O/c1-24(2)14-11-17-27(5)20-12-18-25(3)15-9-10-16-26(4)19-13-21-28(6)22-23-29-30(7,8)31-29/h14-16,20-21,29H,9-13,17-19,22-23H2,1-8H3/b25-15+,26-16+,27-20+,28-21+/t29-/m0/s1",c,m1125,C01054,,,,,,,,,,,
,5alpha-Cholest-7-en-3beta-ol[c],5alpha-Cholest-7-en-3beta-ol,,obo.chebi:CHEBI:17168,C27H46O,,c,m1126,C01189,,,,,,,,,,,
,5alpha-cholest-8-en-3beta-ol[c],5alpha-cholest-8-en-3beta-ol,,,,,c,m1127,,,,,,,,,,,,
,5alpha-cholest-7-en-3beta-ol[c],5alpha-cholest-7-en-3beta-ol,,,,,c,m1128,,,,,,,,,,,,
,"24,25-Dihydrolanosterol[c]","24,25-Dihydrolanosterol",,obo.chebi:CHEBI:28113,C30H52O,,c,m1129,C05109,,,,,,,,,,,
,"5alpha-Cholesta-7,24-dien-3beta-ol[c]","5alpha-Cholesta-7,24-dien-3beta-ol",,obo.chebi:CHEBI:16290,C27H44O,,c,m1130,C05439,,,,,,,,,,,
,"4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol[c]","4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",,obo.chebi:CHEBI:17813,C29H46O,"1/C29H46O/c1-19(2)9-8-10-20(3)22-12-13-23-21-11-14-25-27(4,5)26(30)16-18-29(25,7)24(21)15-17-28(22,23)6/h9,13,20,22,25-26,30H,8,10-12,14-18H2,1-7H3",c,m1131,C11455,,,,,,,,,,,
,14-Demethyllanosterol[c],14-Demethyllanosterol,,obo.chebi:CHEBI:18364,C29H48O,,c,m1132,C05108,,,,,,,,,,,
,"Ergosta-5,7,22,24(28)-tetraen-3beta-ol[c]","Ergosta-5,7,22,24(28)-tetraen-3beta-ol",,obo.chebi:CHEBI:18249,C28H42O,,c,m1133,C05440,,,,,,,,,,,
,4alpha-Methylzymosterol-4-carboxylate[c],4alpha-Methylzymosterol-4-carboxylate,,pubchem.compound:47205133,C29H46O3,,c,m1134,C15808,,,,,,,,,,,
,3-Keto-4-methylzymosterol[c],3-Keto-4-methylzymosterol,,obo.chebi:CHEBI:50593,C28H44O,,c,m1135,C15816,,,,,,,,,,,
,4alpha-Methylzymosterol[c],4alpha-Methylzymosterol,,obo.chebi:CHEBI:1949,C28H46O,,c,m1136,C05103,,,,,,,,,,,
,5alpha-Cholest-8-en-3beta-ol[c],5alpha-Cholest-8-en-3beta-ol,,obo.chebi:CHEBI:16608,C27H46O,,c,m1137,C03845,,,,,,,,,,,
,"5,7,24(28)-Ergostatrienol[c]","5,7,24(28)-Ergostatrienol",,pubchem.compound:47205104,C28H44O,,c,m1138,C15778,,,,,,,,,,,
,(S)-3-Hydroxy-3-methylglutaryl-CoA[c],(S)-3-Hydroxy-3-methylglutaryl-CoA,,obo.chebi:CHEBI:15467,C27H44N7O20P3S,"1/C27H44N7O20P3S/c1-26(2,21(40)24(41)30-5-4-15(35)29-6-7-58-17(38)9-27(3,42)8-16(36)37)11-51-57(48,49)54-56(46,47)50-10-14-20(53-55(43,44)45)19(39)25(52-14)34-13-33-18-22(28)31-12-32-23(18)34/h12-14,19-21,25,39-40,42H,4-11H2,1-3H3,(H,29,35)(H,30,41)(H,36,37)(H,46,47)(H,48,49)(H2,28,31,32)(H2,43,44,45)/t14-,19-,20-,21+,25-,27+/m1/s1/f/h29-30,36,43-44,46,48H,28H2",c,m1139,C00356,,,,,,,,,,,
,Stearidonic acid[c],Stearidonic acid,,pubchem.compound:47205608,C18H28O2,,c,m1140,C16300,,,,,,,,,,,
,Hypotaurine[c],Hypotaurine,,obo.chebi:CHEBI:16668,C2H7NO2S,,c,m1141,C00519,,,,,,,,,,,
,Taurine[c],Taurine,,obo.chebi:CHEBI:15891,C2H7NO3S,"1/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)/f/h4H",c,m1142,C00245,,,,,,,,,,,
,Aminoacetaldehyde[c],Aminoacetaldehyde,,obo.chebi:CHEBI:17628,C2H5NO,"1/C2H5NO/c3-1-2-4/h2H,1,3H2",c,m1143,C06735,,,,,,,,,,,
,(R)-Mevalonate[c],(R)-Mevalonate,,obo.chebi:CHEBI:17710,C6H12O4,,c,m1144,C00418,,,,,,,,,,,
,(R)-5-Phosphomevalonate[c],(R)-5-Phosphomevalonate,,obo.chebi:CHEBI:17436,C6H13O7P,"1/C6H13O7P/c1-6(9,4-5(7)8)2-3-13-14(10,11)12/h9H,2-4H2,1H3,(H,7,8)(H2,10,11,12)/t6-/m1/s1",c,m1145,C01107,,,,,,,,,,,
,(R)-5-Diphosphomevalonate[c],(R)-5-Diphosphomevalonate,,obo.chebi:CHEBI:15899,C6H14O10P2,"1/C6H14O10P2/c1-6(9,4-5(7)8)2-3-15-18(13,14)16-17(10,11)12/h9H,2-4H2,1H3,(H,7,8)(H,13,14)(H2,10,11,12)/t6-/m1/s1",c,m1146,C01143,,,,,,,,,,,
,Isopentenyl diphosphate[c],Isopentenyl diphosphate,,obo.chebi:CHEBI:16584,C5H12O7P2,"1/C5H12O7P2/c1-5(2)3-4-11-14(9,10)12-13(6,7)8/h1,3-4H2,2H3,(H,9,10)(H2,6,7,8)",c,m1147,C00129,,,,,,,,,,,
,Geranyl diphosphate[c],Geranyl diphosphate,,obo.chebi:CHEBI:17211,C10H20O7P2,"1/C10H20O7P2/c1-9(2)5-4-6-10(3)7-8-16-19(14,15)17-18(11,12)13/h5,7H,4,6,8H2,1-3H3,(H,14,15)(H2,11,12,13)/b10-7+/f/h11-12,14H",c,m1148,C00341,,,,,,,,,,,
,Dehydrodolichol diphosphate[c],Dehydrodolichol diphosphate,,pubchem.compound:8152,C20H36O7P2(C5H8)n,,c,m1149,C05859,,,,,,,,,,,
,Dolichyl diphosphate[c],Dolichyl diphosphate,,obo.chebi:CHEBI:15750,C20H38O7P2(C5H8)n,,c,m1150,C00621,,,,,,,,,,,
,Geranylgeranyl diphosphate[c],Geranylgeranyl diphosphate,,obo.chebi:CHEBI:48861,C20H36O7P2,,c,m1151,C00353,,,,,,,,,,,
,all-trans-Hexaprenyl diphosphate[c],all-trans-Hexaprenyl diphosphate,,obo.chebi:CHEBI:17528,C30H52O7P2,,c,m1152,C01230,,,,,,,,,,,
,4-Hydroxybenzoate[c],4-Hydroxybenzoate,,obo.chebi:CHEBI:30763,C7H6O3,,c,m1153,C00156,,,,,,,,,,,
,all-trans-Hexaprenyl diphosphate[m],all-trans-Hexaprenyl diphosphate,,obo.chebi:CHEBI:17528,C30H52O7P2,,m,m1154,C01230,,,,,,,,,,,
,4-Hydroxybenzoate[m],4-Hydroxybenzoate,,obo.chebi:CHEBI:30763,C7H6O3,,m,m1155,C00156,,,,,,,,,,,
,3-Hexaprenyl-4-hydroxybenzoate[m],3-Hexaprenyl-4-hydroxybenzoate,,obo.chebi:CHEBI:31116,C37H54O3,"1/C37H54O3/c1-28(2)13-8-14-29(3)15-9-16-30(4)17-10-18-31(5)19-11-20-32(6)21-12-22-33(7)23-24-34-27-35(37(39)40)25-26-36(34)38/h13,15,17,19,21,23,25-27,38H,8-12,14,16,18,20,22,24H2,1-7H3,(H,39,40)/b29-15+,30-17+,31-19+,32-21+,33-23+/f/h39H",m,m1156,C13425,,,,,,,,,,,
,"3-Hexaprenyl-4,5-dihydroxybenzoate[m]","3-Hexaprenyl-4,5-dihydroxybenzoate",,obo.chebi:CHEBI:18081,C37H54O4,,m,m1157,C05200,,,,,,,,,,,
,3-Hexaprenyl-4-hydroxy-5-methoxybenzoate[m],3-Hexaprenyl-4-hydroxy-5-methoxybenzoate,,obo.chebi:CHEBI:16835,C38H56O4,,m,m1158,C05313,,,,,,,,,,,
,2-Hexaprenyl-6-methoxyphenol[m],2-Hexaprenyl-6-methoxyphenol,,obo.chebi:CHEBI:1109,C37H56O2,"1/C37H56O2/c1-29(2)15-9-16-30(3)17-10-18-31(4)19-11-20-32(5)21-12-22-33(6)23-13-24-34(7)27-28-35-25-14-26-36(39-8)37(35)38/h14-15,17,19,21,23,25-27,38H,9-13,16,18,20,22,24,28H2,1-8H3/b30-17+,31-19+,32-21+,33-23+,34-27+",m,m1159,C05802,,,,,,,,,,,
,"2-Hexaprenyl-6-methoxy-1,4-benzoquinone[m]","2-Hexaprenyl-6-methoxy-1,4-benzoquinone",,obo.chebi:CHEBI:27752,C37H54O3,"1/C37H54O3/c1-28(2)14-9-15-29(3)16-10-17-30(4)18-11-19-31(5)20-12-21-32(6)22-13-23-33(7)24-25-34-26-35(38)27-36(40-8)37(34)39/h14,16,18,20,22,24,26-27H,9-13,15,17,19,21,23,25H2,1-8H3/b29-16+,30-18+,31-20+,32-22+,33-24+",m,m1160,C05803,,,,,,,,,,,
,"2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone[m]","2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone",,obo.chebi:CHEBI:28711,C38H56O3,,m,m1161,C05804,,,,,,,,,,,
,"2-Hexaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone[m]","2-Hexaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone",,obo.chebi:CHEBI:28753,C38H56O4,,m,m1162,C05805,,,,,,,,,,,
,Thiamine[c],Thiamine,,obo.chebi:CHEBI:18385,C12H17N4OS,"1/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1/f/h13H2",c,m1163,C00378,,,,,,,,,,,
,Thiamin diphosphate[c],Thiamin diphosphate,,obo.chebi:CHEBI:9532,C12H19N4O7P2S,,c,m1164,C00068,,,,,,,,,,,
,Thiamin monophosphate[c],Thiamin monophosphate,,obo.chebi:CHEBI:9533,C12H18N4O4PS,"1/C12H17N4O4PS/c1-8-11(3-4-20-21(17,18)19)22-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7H,3-4,6H2,1-2H3,(H3-,13,14,15,17,18,19)/p+1/fC12H18N4O4PS/h17-18H,13H2/q+1",c,m1165,C01081,,,,,,,,,,,
,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate[c],2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,,obo.chebi:CHEBI:16629,C6H11N3O7P2,"1/C6H11N3O7P2/c1-4-8-2-5(6(7)9-4)3-15-18(13,14)16-17(10,11)12/h2H,3H2,1H3,(H,13,14)(H2,7,8,9)(H2,10,11,12)/f/h10-11,13H,7H2",c,m1166,C04752,,,,,,,,,,,
,4-Methyl-5-(2-phosphoethyl)-thiazole[c],4-Methyl-5-(2-phosphoethyl)-thiazole,,obo.chebi:CHEBI:17857,C6H10NO4PS,"1/C6H10NO4PS/c1-5-6(13-4-7-5)2-3-11-12(8,9)10/h4H,2-3H2,1H3,(H2,8,9,10)/f/h8-9H",c,m1167,C04327,,,,,,,,,,,
,5-(2-Hydroxyethyl)-4-methylthiazole[c],5-(2-Hydroxyethyl)-4-methylthiazole,,obo.chebi:CHEBI:17957,C6H9NOS,"1/C6H9NOS/c1-5-6(2-3-8)9-4-7-5/h4,8H,2-3H2,1H3",c,m1168,C04294,,,,,,,,,,,
,4-Amino-2-methyl-5-phosphomethylpyrimidine[c],4-Amino-2-methyl-5-phosphomethylpyrimidine,,obo.chebi:CHEBI:18032,C6H10N3O4P,"1/C6H10N3O4P/c1-4-8-2-5(6(7)9-4)3-13-14(10,11)12/h2H,3H2,1H3,(H2,7,8,9)(H2,10,11,12)",c,m1169,C04556,,,,,,,,,,,
,[Enzyme]-cysteine[m],[Enzyme]-cysteine,,pubchem.compound:47205136,C4H6N2O2SR2,,m,m1170,C15811,,,,,,,,,,,
,[Enzyme]-S-sulfanylcysteine[m],[Enzyme]-S-sulfanylcysteine,,pubchem.compound:47205137,C4H6N2O2S2R2,,m,m1171,C15812,,,,,,,,,,,
,tRNA[m],tRNA,,obo.chebi:CHEBI:17843,C10H17O10PR2(C5H8O6PR)n,,m,m1172,C00066,,,,,,,,,,,
,tRNAP[m],tRNAP,,,,,m,m1173,,,,,,,,,,,,
,5-Aminopentanal[c],5-Aminopentanal,,pubchem.compound:582845,C5H11NO,,c,m1174,C12455,,,,,,,,,,,
,L-Cystine[r],L-Cystine,,obo.chebi:CHEBI:16283,C6H12N2O4S2,"1/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)/t3-,4-/m0/s1/f/h9,11H",r,m1175,C00491,,,,,,,,,,,
,L-Cystine[c],L-Cystine,,obo.chebi:CHEBI:16283,C6H12N2O4S2,"1/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)/t3-,4-/m0/s1/f/h9,11H",c,m1176,C00491,,,,,,,,,,,
,UMP[r],UMP,,obo.chebi:CHEBI:16695,C9H13N2O9P,"1/C9H13N2O9P/c12-5-1-2-11(9(15)10-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H,10,12,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1",r,m1177,C00105,,,,,,,,,,,
,H+[r],H+,,obo.chebi:CHEBI:15378,H,,r,m1178,C00080,,,,,,,,,,,
,H2O2[r],H2O2,,obo.chebi:CHEBI:16240,H2O2,1/H2O2/c1-2/h1-2H,r,m1179,C00027,,,,,,,,,,,
,GDP-mannose[r],GDP-mannose,,obo.chebi:CHEBI:15820,C16H25N5O16P2,,r,m1180,C00096,,,,,,,,,,,
,H+[v],H+,,obo.chebi:CHEBI:15378,H,,v,m1181,C00080,,,,,,,,,,,
,H+[g],H+,,obo.chebi:CHEBI:15378,H,,g,m1182,C00080,,,,,,,,,,,
,"(R)-2-Hydroxybutane-1,2,4-tricarboxylate[c]","(R)-2-Hydroxybutane-1,2,4-tricarboxylate",,obo.chebi:CHEBI:17852,C7H10O7,,c,m1183,C01251,,,,,,,,,,,
,"(R)-2-Hydroxybutane-1,2,4-tricarboxylate[m]","(R)-2-Hydroxybutane-1,2,4-tricarboxylate",,obo.chebi:CHEBI:17852,C7H10O7,,m,m1184,C01251,,,,,,,,,,,
,Coproporphyrinogen III[m],Coproporphyrinogen III,,obo.chebi:CHEBI:15439,C36H44N4O8,"1/C36H44N4O8/c1-17-21(5-9-33(41)42)29-14-27-19(3)22(6-10-34(43)44)30(39-27)15-28-20(4)24(8-12-36(47)48)32(40-28)16-31-23(7-11-35(45)46)18(2)26(38-31)13-25(17)37-29/h37-40H,5-16H2,1-4H3,(H,41,42)(H,43,44)(H,45,46)(H,47,48)/f/h41,43,45,47H",m,m1185,C03263,,,,,,,,,,,
,"trasn,trans,cis-Geranylgeranyl diphosphate[c]","trasn,trans,cis-Geranylgeranyl diphosphate",,,,,c,m1186,,,,,,,,,,,,
,"trasn,trans,cis-Geranylgeranyl diphosphate[m]","trasn,trans,cis-Geranylgeranyl diphosphate",,,,,m,m1187,,,,,,,,,,,,
,Propionate[c],Propionate,,obo.chebi:CHEBI:30768,C3H6O2,,c,m1188,C00163,,,,,,,,,,,
,Propionate[m],Propionate,,obo.chebi:CHEBI:30768,C3H6O2,,m,m1189,C00163,,,,,,,,,,,
,2-Isopropylmalate[c],2-Isopropylmalate,,obo.chebi:CHEBI:1178,C7H12O5,,c,m1190,C02504,,,,,,,,,,,
,2-Isopropylmalate[m],2-Isopropylmalate,,obo.chebi:CHEBI:1178,C7H12O5,,m,m1191,C02504,,,,,,,,,,,
,L-Kynurenine[m],L-Kynurenine,,obo.chebi:CHEBI:16946,C10H12N2O3,"1/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1/f/h14H",m,m1192,C00328,,,,,,,,,,,
,Lactaldehyde[c],Lactaldehyde,,obo.chebi:CHEBI:18419,C3H6O2,"1/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3",c,m1193,C05999,,,,,,,,,,,
,Lactaldehyde[m],Lactaldehyde,,obo.chebi:CHEBI:18419,C3H6O2,"1/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3",m,m1194,C05999,,,,,,,,,,,
,5-Methyltetrahydrofolate[m],5-Methyltetrahydrofolate,,obo.chebi:CHEBI:15641,C20H25N7O6,"1/C20H25N7O6/c1-27-12(9-23-16-15(27)18(31)26-20(21)25-16)8-22-11-4-2-10(3-5-11)17(30)24-13(19(32)33)6-7-14(28)29/h2-5,12-13,22H,6-9H2,1H3,(H,24,30)(H,28,29)(H,32,33)(H4,21,23,25,26,31)/t12-,13-/m0/s1",m,m1195,C00440,,,,,,,,,,,
,2-Dehydropantoate[m],2-Dehydropantoate,,obo.chebi:CHEBI:11561,C6H10O4,"1/C6H10O4/c1-6(2,3-7)4(8)5(9)10/h7H,3H2,1-2H3,(H,9,10)/f/h9H",m,m1196,C00966,,,,,,,,,,,
,2-Phenylethanol[c],2-Phenylethanol,,obo.chebi:CHEBI:49000,C8H10O,"1/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",c,m1197,C05853,,,,,,,,,,,
,2-Phenylethanol[m],2-Phenylethanol,,obo.chebi:CHEBI:49000,C8H10O,"1/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",m,m1198,C05853,,,,,,,,,,,
,2-(alpha-Hydroxyethyl)thiamine diphosphate[c],2-(alpha-Hydroxyethyl)thiamine diphosphate,,obo.chebi:CHEBI:978,C14H23N4O8P2S,,c,m1199,C05125,,,,,,,,,,,
,(S)-Methylmalonate semialdehyde[c],(S)-Methylmalonate semialdehyde,,obo.chebi:CHEBI:27821,C4H6O3,,c,m1200,C06002,,,,,,,,,,,
,2-Oxoadipate[m],2-Oxoadipate,,obo.chebi:CHEBI:15753,C6H8O5,"1/C6H8O5/c7-4(6(10)11)2-1-3-5(8)9/h1-3H2,(H,8,9)(H,10,11)",m,m1201,C00322,,,,,,,,,,,
,Citrate[c],Citrate,,obo.chebi:CHEBI:30769,C6H8O7,,c,m1202,C00158,,,,,,,,,,,
,H2S[c],H2S,,obo.chebi:CHEBI:16136,H2S,1/H2S/h1H2,c,m1203,C00283,,,,,,,,,,,
,H2S[m],H2S,,obo.chebi:CHEBI:16136,H2S,1/H2S/h1H2,m,m1204,C00283,,,,,,,,,,,
